Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Discount Used Binary,Promo Dependency,Frequency Score,Purchase Amount Normalized,Previous Purchases Normalized,Frequency Normalized,Customer Value Score,Satisfaction Score,Subscription Status Binary,Behavioral Loyalty Score,Attitudinal Loyalty Score,Loyalty Score,Value Tier,Satisfaction Flag
1710,45,Male,Skirt,Clothing,83,Indiana,M,Pink,Winter,3.8,No,Standard,No,No,19,Bank Transfer,Annually,0,0.0,1,0.7875000000000001,0.36734693877551017,0.0,0.2677040816326531,0.76,0,0.2677040816326531,0.76,0.2677040816326531,Low,0
1711,19,Male,Pants,Clothing,59,Arkansas,XL,Orange,Fall,3.8,No,Store Pickup,No,No,7,Credit Card,Quarterly,0,0.0,2,0.48750000000000004,0.12244897959183673,0.2,0.23423469387755105,0.76,0,0.23423469387755105,0.76,0.23423469387755105,Low,0
1712,21,Male,T-shirt,Clothing,93,North Carolina,M,Lavender,Spring,4.7,No,Express,No,No,19,Credit Card,Monthly,0,0.0,3,0.9125000000000001,0.36734693877551017,0.4000000000000001,0.4927040816326531,0.9400000000000001,0,0.4927040816326531,0.9400000000000001,0.4927040816326531,Low,1
1713,65,Male,T-shirt,Clothing,87,Illinois,S,Beige,Fall,3.8,No,2-Day Shipping,No,No,9,Cash,Fortnightly,0,0.0,4,0.8375000000000001,0.16326530612244897,0.6000000000000001,0.5164795918367348,0.76,0,0.5164795918367348,0.76,0.5164795918367348,Medium,0
1714,49,Male,Jacket,Outerwear,22,Missouri,M,Pink,Winter,4.6,No,Free Shipping,No,No,37,PayPal,Quarterly,0,0.0,2,0.025000000000000022,0.7346938775510203,0.2,0.3254081632653061,0.9199999999999999,0,0.3254081632653061,0.9199999999999999,0.3254081632653061,Low,1
1715,30,Male,Jeans,Clothing,71,South Dakota,S,Charcoal,Summer,4.4,No,Standard,No,No,15,Cash,Monthly,0,0.0,3,0.6375000000000001,0.28571428571428564,0.4000000000000001,0.41321428571428576,0.8800000000000001,0,0.41321428571428576,0.8800000000000001,0.41321428571428576,Low,1
1716,23,Male,Dress,Clothing,69,Idaho,XL,Gray,Spring,3.4,No,2-Day Shipping,No,No,30,PayPal,Bi-Weekly,0,0.0,6,0.6125,0.5918367346938774,1.0000000000000002,0.8000510204081633,0.6799999999999999,0,0.8000510204081633,0.6799999999999999,0.8000510204081633,High,0
1717,69,Male,Blouse,Clothing,47,Connecticut,M,Cyan,Winter,4.7,No,Standard,No,No,30,Cash,Every 3 Months,0,0.0,2,0.3375,0.5918367346938774,0.2,0.34505102040816327,0.9400000000000001,0,0.34505102040816327,0.9400000000000001,0.34505102040816327,Low,1
1718,29,Male,Hoodie,Clothing,50,Hawaii,L,Orange,Summer,2.9,No,Express,No,No,16,Debit Card,Bi-Weekly,0,0.0,6,0.375,0.3061224489795918,1.0000000000000002,0.6668367346938777,0.58,0,0.6668367346938777,0.58,0.6668367346938777,Medium,0
1719,54,Male,T-shirt,Clothing,96,Maryland,L,Pink,Winter,3.4,No,2-Day Shipping,No,No,14,PayPal,Every 3 Months,0,0.0,2,0.9500000000000002,0.26530612244897955,0.2,0.36959183673469387,0.6799999999999999,0,0.36959183673469387,0.6799999999999999,0.36959183673469387,Low,0
1720,45,Male,Sweater,Clothing,39,Maryland,M,White,Winter,3.2,No,Free Shipping,No,No,8,Venmo,Quarterly,0,0.0,2,0.23750000000000004,0.14285714285714285,0.2,0.19035714285714286,0.64,0,0.19035714285714286,0.64,0.19035714285714286,Low,0
1721,25,Male,Shorts,Clothing,84,Massachusetts,S,Beige,Winter,2.8,No,Express,No,No,40,Debit Card,Bi-Weekly,0,0.0,6,0.8,0.7959183673469387,1.0000000000000002,0.8987755102040818,0.5599999999999999,0,0.8987755102040818,0.5599999999999999,0.8987755102040818,High,0
1722,34,Male,Jewelry,Accessories,28,Delaware,S,Magenta,Spring,4.3,No,Free Shipping,No,No,24,Credit Card,Monthly,0,0.0,3,0.10000000000000003,0.4693877551020408,0.4000000000000001,0.3608163265306123,0.86,0,0.3608163265306123,0.86,0.3608163265306123,Low,1
1723,46,Male,T-shirt,Clothing,51,Massachusetts,L,Violet,Summer,3.3,No,Standard,No,No,14,Cash,Fortnightly,0,0.0,4,0.38750000000000007,0.26530612244897955,0.6000000000000001,0.4570918367346939,0.6599999999999999,0,0.4570918367346939,0.6599999999999999,0.4570918367346939,Low,0
1724,70,Male,Scarf,Accessories,20,New York,XL,Gold,Spring,3.3,No,Standard,No,No,39,PayPal,Annually,0,0.0,1,0.0,0.7755102040816325,0.0,0.23265306122448975,0.6599999999999999,0,0.23265306122448975,0.6599999999999999,0.23265306122448975,Low,0
1725,42,Male,Shoes,Footwear,72,Delaware,S,Teal,Winter,3.3,No,Free Shipping,No,No,21,PayPal,Weekly,0,0.0,5,0.65,0.4081632653061224,0.8,0.6524489795918367,0.6599999999999999,0,0.6524489795918367,0.6599999999999999,0.6524489795918367,Medium,0
1726,45,Male,Sunglasses,Accessories,33,Massachusetts,M,Indigo,Spring,3.0,No,Next Day Air,No,No,32,Venmo,Quarterly,0,0.0,2,0.16250000000000003,0.6326530612244897,0.2,0.32229591836734695,0.6,0,0.32229591836734695,0.6,0.32229591836734695,Low,0
1727,57,Male,Coat,Outerwear,28,Indiana,S,Olive,Summer,2.8,No,Express,No,No,45,Debit Card,Weekly,0,0.0,5,0.10000000000000003,0.8979591836734693,0.8,0.6893877551020409,0.5599999999999999,0,0.6893877551020409,0.5599999999999999,0.6893877551020409,Medium,0
1728,49,Male,Blouse,Clothing,53,Virginia,S,Violet,Spring,4.0,No,Express,No,No,19,PayPal,Monthly,0,0.0,3,0.4125000000000001,0.36734693877551017,0.4000000000000001,0.39270408163265313,0.8,0,0.39270408163265313,0.8,0.39270408163265313,Low,1
1729,23,Male,Jeans,Clothing,48,Wyoming,L,Black,Fall,4.3,No,Express,No,No,1,Debit Card,Every 3 Months,0,0.0,2,0.3500000000000001,0.0,0.2,0.17000000000000004,0.86,0,0.17000000000000004,0.86,0.17000000000000004,Low,1
1730,47,Male,Shorts,Clothing,21,Illinois,M,Brown,Winter,3.8,No,Store Pickup,No,No,12,Venmo,Fortnightly,0,0.0,4,0.012500000000000011,0.22448979591836735,0.6000000000000001,0.3698469387755102,0.76,0,0.3698469387755102,0.76,0.3698469387755102,Low,0
1731,23,Male,Shirt,Clothing,22,Alabama,S,Silver,Fall,4.2,No,Free Shipping,No,No,26,Credit Card,Weekly,0,0.0,5,0.025000000000000022,0.510204081632653,0.8,0.5580612244897959,0.8400000000000001,0,0.5580612244897959,0.8400000000000001,0.5580612244897959,Medium,1
1732,21,Male,Backpack,Accessories,87,Idaho,M,Gray,Fall,3.1,No,Next Day Air,No,No,12,Cash,Monthly,0,0.0,3,0.8375000000000001,0.22448979591836735,0.4000000000000001,0.4348469387755103,0.62,0,0.4348469387755103,0.62,0.4348469387755103,Low,0
1733,45,Male,Belt,Accessories,50,Rhode Island,S,Charcoal,Winter,2.6,No,Free Shipping,No,No,36,Cash,Every 3 Months,0,0.0,2,0.375,0.7142857142857142,0.2,0.38928571428571423,0.52,0,0.38928571428571423,0.52,0.38928571428571423,Low,0
1734,67,Male,Blouse,Clothing,85,New York,L,Black,Summer,3.4,No,Express,No,No,22,Credit Card,Annually,0,0.0,1,0.8125,0.4285714285714285,0.0,0.29107142857142854,0.6799999999999999,0,0.29107142857142854,0.6799999999999999,0.29107142857142854,Low,0
1735,31,Male,Jeans,Clothing,98,Missouri,L,Brown,Spring,3.1,No,Next Day Air,No,No,16,PayPal,Quarterly,0,0.0,2,0.9750000000000001,0.3061224489795918,0.2,0.3868367346938776,0.62,0,0.3868367346938776,0.62,0.3868367346938776,Low,0
1736,58,Male,Dress,Clothing,34,Texas,M,Purple,Winter,3.6,No,Express,No,No,31,Venmo,Annually,0,0.0,1,0.17500000000000004,0.6122448979591836,0.0,0.21867346938775506,0.72,0,0.21867346938775506,0.72,0.21867346938775506,Low,0
1737,57,Male,Shorts,Clothing,61,Tennessee,M,Purple,Summer,2.6,No,2-Day Shipping,No,No,43,Cash,Quarterly,0,0.0,2,0.5125000000000001,0.8571428571428571,0.2,0.45964285714285713,0.52,0,0.45964285714285713,0.52,0.45964285714285713,Low,0
1738,42,Male,Jewelry,Accessories,98,Ohio,L,Gray,Summer,4.2,No,Store Pickup,No,No,50,Venmo,Bi-Weekly,0,0.0,6,0.9750000000000001,1.0,1.0000000000000002,0.9950000000000001,0.8400000000000001,0,0.9950000000000001,0.8400000000000001,0.9950000000000001,High,1
1739,60,Male,Handbag,Accessories,61,Tennessee,M,Green,Spring,2.9,No,2-Day Shipping,No,No,37,Credit Card,Weekly,0,0.0,5,0.5125000000000001,0.7346938775510203,0.8,0.7229081632653062,0.58,0,0.7229081632653062,0.58,0.7229081632653062,Medium,0
1740,21,Male,Jewelry,Accessories,98,Minnesota,L,Silver,Winter,4.2,No,Express,No,No,23,Cash,Weekly,0,0.0,5,0.9750000000000001,0.44897959183673464,0.8,0.7296938775510204,0.8400000000000001,0,0.7296938775510204,0.8400000000000001,0.7296938775510204,Medium,1
1741,69,Male,Pants,Clothing,21,Wisconsin,L,Charcoal,Fall,3.3,No,Next Day Air,No,No,10,Bank Transfer,Every 3 Months,0,0.0,2,0.012500000000000011,0.18367346938775508,0.2,0.15760204081632653,0.6599999999999999,0,0.15760204081632653,0.6599999999999999,0.15760204081632653,Low,0
1742,41,Male,Pants,Clothing,51,Delaware,XL,Teal,Winter,3.6,No,Next Day Air,No,No,20,Bank Transfer,Monthly,0,0.0,3,0.38750000000000007,0.38775510204081626,0.4000000000000001,0.39382653061224493,0.72,0,0.39382653061224493,0.72,0.39382653061224493,Low,0
1743,51,Male,Sandals,Footwear,80,Kansas,XL,White,Spring,4.3,No,Express,No,No,18,Venmo,Every 3 Months,0,0.0,2,0.75,0.346938775510204,0.2,0.35408163265306125,0.86,0,0.35408163265306125,0.86,0.35408163265306125,Low,1
1744,23,Male,Skirt,Clothing,72,Missouri,XL,Brown,Winter,3.3,No,Standard,No,No,3,Bank Transfer,Weekly,0,0.0,5,0.65,0.04081632653061225,0.8,0.5422448979591837,0.6599999999999999,0,0.5422448979591837,0.6599999999999999,0.5422448979591837,Medium,0
1745,57,Male,Sunglasses,Accessories,63,Michigan,L,Teal,Winter,3.0,No,Standard,No,No,23,PayPal,Weekly,0,0.0,5,0.5375000000000001,0.44897959183673464,0.8,0.6421938775510204,0.6,0,0.6421938775510204,0.6,0.6421938775510204,Medium,0
1746,40,Male,Skirt,Clothing,27,West Virginia,L,Red,Winter,3.6,No,Store Pickup,No,No,27,Cash,Weekly,0,0.0,5,0.08750000000000002,0.5306122448979591,0.8,0.5766836734693878,0.72,0,0.5766836734693878,0.72,0.5766836734693878,Medium,0
1747,65,Male,Handbag,Accessories,44,Alabama,L,Brown,Summer,3.1,No,Store Pickup,No,No,44,Bank Transfer,Fortnightly,0,0.0,4,0.30000000000000004,0.8775510204081631,0.6000000000000001,0.6232653061224489,0.62,0,0.6232653061224489,0.62,0.6232653061224489,Medium,0
1748,61,Male,Coat,Outerwear,23,New Hampshire,M,Yellow,Winter,2.9,No,Express,No,No,41,Venmo,Quarterly,0,0.0,2,0.03750000000000003,0.8163265306122448,0.2,0.35239795918367345,0.58,0,0.35239795918367345,0.58,0.35239795918367345,Low,0
1749,34,Male,Skirt,Clothing,93,Montana,L,Teal,Winter,3.9,No,2-Day Shipping,No,No,41,Bank Transfer,Annually,0,0.0,1,0.9125000000000001,0.8163265306122448,0.0,0.42739795918367346,0.78,0,0.42739795918367346,0.78,0.42739795918367346,Low,0
1750,43,Male,Hoodie,Clothing,70,Wyoming,L,Pink,Fall,3.2,No,2-Day Shipping,No,No,36,Debit Card,Every 3 Months,0,0.0,2,0.625,0.7142857142857142,0.2,0.4392857142857143,0.64,0,0.4392857142857143,0.64,0.4392857142857143,Low,0
1751,31,Male,Sunglasses,Accessories,85,Missouri,M,White,Fall,3.1,No,Express,No,No,38,Venmo,Every 3 Months,0,0.0,2,0.8125,0.7551020408163265,0.2,0.48903061224489797,0.62,0,0.48903061224489797,0.62,0.48903061224489797,Low,0
1752,57,Male,Sweater,Clothing,40,Ohio,M,Silver,Winter,3.2,No,2-Day Shipping,No,No,34,Cash,Annually,0,0.0,1,0.25,0.673469387755102,0.0,0.2520408163265306,0.64,0,0.2520408163265306,0.64,0.2520408163265306,Low,0
1753,34,Male,Boots,Footwear,29,South Dakota,L,Blue,Winter,3.3,No,Store Pickup,No,No,14,Venmo,Quarterly,0,0.0,2,0.11250000000000004,0.26530612244897955,0.2,0.20209183673469389,0.6599999999999999,0,0.20209183673469389,0.6599999999999999,0.20209183673469389,Low,0
1754,25,Male,Skirt,Clothing,27,Colorado,L,Black,Fall,4.8,No,Next Day Air,No,No,23,Credit Card,Fortnightly,0,0.0,4,0.08750000000000002,0.44897959183673464,0.6000000000000001,0.4521938775510205,0.96,0,0.4521938775510205,0.96,0.4521938775510205,Low,1
1755,66,Male,Dress,Clothing,93,Massachusetts,S,Beige,Fall,3.8,No,2-Day Shipping,No,No,18,Credit Card,Fortnightly,0,0.0,4,0.9125000000000001,0.346938775510204,0.6000000000000001,0.5865816326530613,0.76,0,0.5865816326530613,0.76,0.5865816326530613,Medium,0
1756,56,Male,Belt,Accessories,20,Delaware,XL,Charcoal,Spring,4.6,No,Next Day Air,No,No,45,Cash,Monthly,0,0.0,3,0.0,0.8979591836734693,0.4000000000000001,0.4693877551020408,0.9199999999999999,0,0.4693877551020408,0.9199999999999999,0.4693877551020408,Low,1
1757,49,Male,Jewelry,Accessories,55,New Hampshire,S,Cyan,Fall,2.8,No,Free Shipping,No,No,14,Bank Transfer,Weekly,0,0.0,5,0.4375,0.26530612244897955,0.8,0.5670918367346939,0.5599999999999999,0,0.5670918367346939,0.5599999999999999,0.5670918367346939,Medium,0
1758,19,Male,Dress,Clothing,94,Michigan,L,Yellow,Fall,3.6,No,Standard,No,No,48,Debit Card,Annually,0,0.0,1,0.925,0.9591836734693877,0.0,0.4727551020408163,0.72,0,0.4727551020408163,0.72,0.4727551020408163,Low,0
1759,27,Male,Hat,Accessories,56,Pennsylvania,M,Silver,Winter,4.3,No,Free Shipping,No,No,17,Venmo,Bi-Weekly,0,0.0,6,0.45000000000000007,0.32653061224489793,1.0000000000000002,0.6879591836734695,0.86,0,0.6879591836734695,0.86,0.6879591836734695,Medium,1
1760,68,Male,Sweater,Clothing,58,Louisiana,L,Green,Spring,4.0,No,Next Day Air,No,No,1,PayPal,Weekly,0,0.0,5,0.4750000000000001,0.0,0.8,0.49500000000000005,0.8,0,0.49500000000000005,0.8,0.49500000000000005,Low,1
1761,20,Male,Skirt,Clothing,44,Minnesota,XL,Peach,Spring,3.5,No,Standard,No,No,39,PayPal,Weekly,0,0.0,5,0.30000000000000004,0.7755102040816325,0.8,0.6926530612244898,0.7,0,0.6926530612244898,0.7,0.6926530612244898,Medium,0
1762,21,Male,Hoodie,Clothing,95,Hawaii,S,Green,Fall,4.9,No,2-Day Shipping,No,No,24,Cash,Weekly,0,0.0,5,0.9375,0.4693877551020408,0.8,0.7283163265306123,0.9800000000000001,0,0.7283163265306123,0.9800000000000001,0.7283163265306123,Medium,1
1763,36,Male,Sandals,Footwear,42,Idaho,M,Brown,Summer,3.1,No,Express,No,No,41,Bank Transfer,Fortnightly,0,0.0,4,0.275,0.8163265306122448,0.6000000000000001,0.5998979591836735,0.62,0,0.5998979591836735,0.62,0.5998979591836735,Medium,0
1764,37,Male,Jewelry,Accessories,93,Vermont,M,Lavender,Winter,3.9,No,Store Pickup,No,No,28,PayPal,Annually,0,0.0,1,0.9125000000000001,0.5510204081632653,0.0,0.34780612244897957,0.78,0,0.34780612244897957,0.78,0.34780612244897957,Low,0
1765,61,Male,Dress,Clothing,56,Delaware,M,Charcoal,Summer,3.0,No,Store Pickup,No,No,34,Venmo,Quarterly,0,0.0,2,0.45000000000000007,0.673469387755102,0.2,0.39204081632653065,0.6,0,0.39204081632653065,0.6,0.39204081632653065,Low,0
1766,68,Male,Hoodie,Clothing,88,New Mexico,M,Orange,Spring,4.1,No,2-Day Shipping,No,No,41,Venmo,Quarterly,0,0.0,2,0.8500000000000001,0.8163265306122448,0.2,0.5148979591836734,0.82,0,0.5148979591836734,0.82,0.5148979591836734,Medium,1
1767,60,Male,Sweater,Clothing,54,Alaska,S,Cyan,Winter,4.3,No,2-Day Shipping,No,No,27,Cash,Bi-Weekly,0,0.0,6,0.42500000000000004,0.5306122448979591,1.0000000000000002,0.7441836734693879,0.86,0,0.7441836734693879,0.86,0.7441836734693879,Medium,1
1768,69,Male,Jewelry,Accessories,89,Minnesota,L,Lavender,Fall,3.8,No,2-Day Shipping,No,No,46,Debit Card,Fortnightly,0,0.0,4,0.8625,0.9183673469387754,0.6000000000000001,0.7480102040816327,0.76,0,0.7480102040816327,0.76,0.7480102040816327,Medium,0
1769,25,Male,Sandals,Footwear,45,Nebraska,M,Indigo,Summer,3.9,No,2-Day Shipping,No,No,2,PayPal,Every 3 Months,0,0.0,2,0.3125,0.02040816326530612,0.2,0.16862244897959183,0.78,0,0.16862244897959183,0.78,0.16862244897959183,Low,0
1770,32,Male,Socks,Clothing,75,Alaska,L,Brown,Winter,4.3,No,Free Shipping,No,No,45,Cash,Monthly,0,0.0,3,0.6875,0.8979591836734693,0.4000000000000001,0.6068877551020408,0.86,0,0.6068877551020408,0.86,0.6068877551020408,Medium,1
1771,53,Male,Backpack,Accessories,22,Michigan,M,Pink,Fall,4.3,No,Express,No,No,34,Bank Transfer,Weekly,0,0.0,5,0.025000000000000022,0.673469387755102,0.8,0.6070408163265306,0.86,0,0.6070408163265306,0.86,0.6070408163265306,Medium,1
1772,46,Male,Shirt,Clothing,82,Indiana,XL,Turquoise,Fall,4.7,No,Store Pickup,No,No,9,Credit Card,Annually,0,0.0,1,0.7750000000000001,0.16326530612244897,0.0,0.20397959183673472,0.9400000000000001,0,0.20397959183673472,0.9400000000000001,0.20397959183673472,Low,1
1773,58,Male,Shoes,Footwear,34,Hawaii,M,Gold,Summer,3.1,No,2-Day Shipping,No,No,1,Bank Transfer,Annually,0,0.0,1,0.17500000000000004,0.0,0.0,0.03500000000000001,0.62,0,0.03500000000000001,0.62,0.03500000000000001,Low,0
1774,21,Male,Coat,Outerwear,92,West Virginia,M,Blue,Summer,2.7,No,Free Shipping,No,No,17,PayPal,Annually,0,0.0,1,0.9000000000000001,0.32653061224489793,0.0,0.27795918367346945,0.54,0,0.27795918367346945,0.54,0.27795918367346945,Low,0
1775,46,Male,Sweater,Clothing,78,New York,M,Lavender,Spring,3.7,No,Express,No,No,6,PayPal,Weekly,0,0.0,5,0.7250000000000001,0.10204081632653061,0.8,0.5756122448979593,0.74,0,0.5756122448979593,0.74,0.5756122448979593,Medium,0
1776,18,Male,Jacket,Outerwear,47,Iowa,M,Violet,Spring,3.3,No,2-Day Shipping,No,No,12,Cash,Bi-Weekly,0,0.0,6,0.3375,0.22448979591836735,1.0000000000000002,0.6348469387755103,0.6599999999999999,0,0.6348469387755103,0.6599999999999999,0.6348469387755103,Medium,0
1777,56,Male,Jacket,Outerwear,64,Arizona,L,Cyan,Summer,3.4,No,Free Shipping,No,No,10,Venmo,Every 3 Months,0,0.0,2,0.55,0.18367346938775508,0.2,0.26510204081632655,0.6799999999999999,0,0.26510204081632655,0.6799999999999999,0.26510204081632655,Low,0
1778,18,Male,Sneakers,Footwear,44,Minnesota,L,Purple,Winter,4.7,No,Free Shipping,No,No,4,Cash,Fortnightly,0,0.0,4,0.30000000000000004,0.061224489795918366,0.6000000000000001,0.37836734693877555,0.9400000000000001,0,0.37836734693877555,0.9400000000000001,0.37836734693877555,Low,1
1779,49,Male,Belt,Accessories,94,Texas,M,Red,Winter,4.9,No,Store Pickup,No,No,8,Debit Card,Bi-Weekly,0,0.0,6,0.925,0.14285714285714285,1.0000000000000002,0.727857142857143,0.9800000000000001,0,0.727857142857143,0.9800000000000001,0.727857142857143,Medium,1
1780,29,Male,Scarf,Accessories,62,Virginia,M,Charcoal,Winter,4.3,No,Free Shipping,No,No,41,Venmo,Weekly,0,0.0,5,0.525,0.8163265306122448,0.8,0.7498979591836734,0.86,0,0.7498979591836734,0.86,0.7498979591836734,Medium,1
1781,67,Male,Jewelry,Accessories,81,North Dakota,S,Gray,Summer,4.2,No,Next Day Air,No,No,49,Credit Card,Weekly,0,0.0,5,0.7625,0.9795918367346937,0.8,0.8463775510204081,0.8400000000000001,0,0.8463775510204081,0.8400000000000001,0.8463775510204081,High,1
1782,31,Male,T-shirt,Clothing,33,Iowa,M,Pink,Fall,3.7,No,Express,No,No,49,Bank Transfer,Quarterly,0,0.0,2,0.16250000000000003,0.9795918367346937,0.2,0.4263775510204082,0.74,0,0.4263775510204082,0.74,0.4263775510204082,Low,0
1783,52,Male,Pants,Clothing,88,Utah,M,Lavender,Fall,2.7,No,Next Day Air,No,No,40,Bank Transfer,Fortnightly,0,0.0,4,0.8500000000000001,0.7959183673469387,0.6000000000000001,0.7087755102040817,0.54,0,0.7087755102040817,0.54,0.7087755102040817,Medium,0
1784,42,Male,Handbag,Accessories,49,Ohio,L,Lavender,Winter,3.3,No,Free Shipping,No,No,30,Credit Card,Monthly,0,0.0,3,0.36250000000000004,0.5918367346938774,0.4000000000000001,0.45005102040816325,0.6599999999999999,0,0.45005102040816325,0.6599999999999999,0.45005102040816325,Low,0
1785,32,Male,Backpack,Accessories,31,Louisiana,L,Yellow,Summer,4.8,No,Standard,No,No,4,Debit Card,Quarterly,0,0.0,2,0.1375,0.061224489795918366,0.2,0.1458673469387755,0.96,0,0.1458673469387755,0.96,0.1458673469387755,Low,1
1786,47,Male,Gloves,Accessories,29,Iowa,S,Peach,Fall,4.1,No,Next Day Air,No,No,22,Venmo,Monthly,0,0.0,3,0.11250000000000004,0.4285714285714285,0.4000000000000001,0.3510714285714286,0.82,0,0.3510714285714286,0.82,0.3510714285714286,Low,1
1787,45,Male,Jacket,Outerwear,34,Maryland,M,Brown,Spring,4.6,No,2-Day Shipping,No,No,22,Venmo,Monthly,0,0.0,3,0.17500000000000004,0.4285714285714285,0.4000000000000001,0.36357142857142855,0.9199999999999999,0,0.36357142857142855,0.9199999999999999,0.36357142857142855,Low,1
1788,20,Male,Sweater,Clothing,38,Montana,L,Gold,Fall,4.9,No,2-Day Shipping,No,No,10,Bank Transfer,Quarterly,0,0.0,2,0.22500000000000003,0.18367346938775508,0.2,0.20010204081632654,0.9800000000000001,0,0.20010204081632654,0.9800000000000001,0.20010204081632654,Low,1
1789,66,Male,Blouse,Clothing,41,Illinois,L,Pink,Summer,3.1,No,Store Pickup,No,No,23,Cash,Bi-Weekly,0,0.0,6,0.26250000000000007,0.44897959183673464,1.0000000000000002,0.6871938775510205,0.62,0,0.6871938775510205,0.62,0.6871938775510205,Medium,0
1790,52,Male,Blouse,Clothing,34,Arizona,L,Peach,Spring,3.0,No,2-Day Shipping,No,No,43,Debit Card,Quarterly,0,0.0,2,0.17500000000000004,0.8571428571428571,0.2,0.3921428571428571,0.6,0,0.3921428571428571,0.6,0.3921428571428571,Low,0
1791,50,Male,Gloves,Accessories,26,North Carolina,S,Violet,Summer,3.7,No,Store Pickup,No,No,31,PayPal,Bi-Weekly,0,0.0,6,0.07500000000000001,0.6122448979591836,1.0000000000000002,0.6986734693877552,0.74,0,0.6986734693877552,0.74,0.6986734693877552,Medium,0
1792,62,Male,Jeans,Clothing,98,Montana,S,Purple,Winter,4.0,No,Store Pickup,No,No,38,Cash,Annually,0,0.0,1,0.9750000000000001,0.7551020408163265,0.0,0.42153061224489796,0.8,0,0.42153061224489796,0.8,0.42153061224489796,Low,1
1793,38,Male,Sneakers,Footwear,59,Iowa,M,Peach,Fall,3.0,No,Express,No,No,22,Debit Card,Every 3 Months,0,0.0,2,0.48750000000000004,0.4285714285714285,0.2,0.32607142857142857,0.6,0,0.32607142857142857,0.6,0.32607142857142857,Low,0
1794,65,Male,Hat,Accessories,92,Iowa,S,White,Fall,3.8,No,Store Pickup,No,No,45,Cash,Every 3 Months,0,0.0,2,0.9000000000000001,0.8979591836734693,0.2,0.5493877551020409,0.76,0,0.5493877551020409,0.76,0.5493877551020409,Medium,0
1795,60,Male,Backpack,Accessories,40,Ohio,L,Indigo,Spring,3.7,No,Express,No,No,21,Debit Card,Fortnightly,0,0.0,4,0.25,0.4081632653061224,0.6000000000000001,0.47244897959183674,0.74,0,0.47244897959183674,0.74,0.47244897959183674,Low,0
1796,68,Male,Jeans,Clothing,20,Wisconsin,S,Violet,Fall,4.0,No,2-Day Shipping,No,No,9,Debit Card,Fortnightly,0,0.0,4,0.0,0.16326530612244897,0.6000000000000001,0.3489795918367347,0.8,0,0.3489795918367347,0.8,0.3489795918367347,Low,1
1797,62,Male,Skirt,Clothing,35,South Carolina,S,Brown,Spring,3.1,No,Store Pickup,No,No,34,Venmo,Weekly,0,0.0,5,0.1875,0.673469387755102,0.8,0.6395408163265306,0.62,0,0.6395408163265306,0.62,0.6395408163265306,Medium,0
1798,62,Male,Belt,Accessories,35,Oregon,L,Maroon,Spring,3.9,No,2-Day Shipping,No,No,26,Venmo,Weekly,0,0.0,5,0.1875,0.510204081632653,0.8,0.590561224489796,0.78,0,0.590561224489796,0.78,0.590561224489796,Medium,0
1799,40,Male,Dress,Clothing,82,North Dakota,L,Magenta,Winter,3.7,No,Express,No,No,1,Cash,Weekly,0,0.0,5,0.7750000000000001,0.0,0.8,0.555,0.74,0,0.555,0.74,0.555,Medium,0
1800,32,Male,Hoodie,Clothing,48,California,M,Charcoal,Fall,3.9,No,Express,No,No,47,Venmo,Weekly,0,0.0,5,0.3500000000000001,0.9387755102040816,0.8,0.7516326530612245,0.78,0,0.7516326530612245,0.78,0.7516326530612245,Medium,0
1801,22,Male,Coat,Outerwear,58,Mississippi,XL,Indigo,Winter,2.7,No,Express,No,No,30,Credit Card,Weekly,0,0.0,5,0.4750000000000001,0.5918367346938774,0.8,0.6725510204081633,0.54,0,0.6725510204081633,0.54,0.6725510204081633,Medium,0
1802,33,Male,Sweater,Clothing,57,New Jersey,M,Turquoise,Spring,3.9,No,Express,No,No,48,Debit Card,Fortnightly,0,0.0,4,0.4625,0.9591836734693877,0.6000000000000001,0.6802551020408163,0.78,0,0.6802551020408163,0.78,0.6802551020408163,Medium,0
1803,57,Male,Shorts,Clothing,96,Rhode Island,L,Turquoise,Winter,2.6,No,Store Pickup,No,No,31,Venmo,Bi-Weekly,0,0.0,6,0.9500000000000002,0.6122448979591836,1.0000000000000002,0.8736734693877553,0.52,0,0.8736734693877553,0.52,0.8736734693877553,High,0
1804,60,Male,Sneakers,Footwear,97,New Hampshire,S,Gray,Summer,3.5,No,Free Shipping,No,No,33,Venmo,Fortnightly,0,0.0,4,0.9625000000000001,0.6530612244897959,0.6000000000000001,0.6884183673469388,0.7,0,0.6884183673469388,0.7,0.6884183673469388,Medium,0
1805,30,Male,Sweater,Clothing,42,Louisiana,L,Peach,Winter,4.4,No,Next Day Air,No,No,39,Credit Card,Weekly,0,0.0,5,0.275,0.7755102040816325,0.8,0.6876530612244898,0.8800000000000001,0,0.6876530612244898,0.8800000000000001,0.6876530612244898,Medium,1
1806,41,Male,T-shirt,Clothing,62,Arizona,L,Gold,Spring,4.9,No,Store Pickup,No,No,46,Debit Card,Weekly,0,0.0,5,0.525,0.9183673469387754,0.8,0.7805102040816326,0.9800000000000001,0,0.7805102040816326,0.9800000000000001,0.7805102040816326,Medium,1
